194.44.18.122 - - [29/Aug/2013:12:32:58 +0300] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 5886 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
194.44.18.122 - - [29/Aug/2013:12:32:58 +0300] "GET /wp-content/pictures/Berdyansk.jpg HTTP/1.1" 200 84117 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
194.44.18.122 - - [29/Aug/2013:12:32:58 +0300] "GET /wp-content/pictures/Sorochinskiy%20yarmarok.jpg HTTP/1.1" 200 115691 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
194.44.18.122 - - [29/Aug/2013:12:32:57 +0300] "GET /wp-content/pictures/Piter.jpg HTTP/1.1" 200 149036 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
194.44.18.122 - - [29/Aug/2013:12:32:58 +0300] "GET /wp-content/pictures/Kazaki.jpg HTTP/1.1" 200 118377 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
194.44.18.122 - - [29/Aug/2013:12:32:57 +0300] "GET /wp-content/pictures/%D1%81%D0%BE%D0%BB%D1%8F%D0%BD%D0%BE%D0%B9_%D0%B1%D0%B0%D1%80.jpg HTTP/1.1" 200 432583 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
194.44.18.122 - - [29/Aug/2013:12:33:05 +0300] "GET /favicon.ico HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
37.140.141.22 - - [29/Aug/2013:12:34:05 +0300] "GET /wp-content/pictures/karpati_bogdan2012.jpg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
37.140.141.22 - - [29/Aug/2013:12:36:07 +0300] "GET /wp-content/pictures/Donetsk_map_small.jpg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
37.140.141.22 - - [29/Aug/2013:12:38:08 +0300] "GET /wp-includes/images/crystal/interactive.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
91.207.8.110 - - [29/Aug/2013:12:40:04 +0300] "GET /2013/07/07/ HTTP/1.1" 200 5871 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) )"
91.207.8.110 - - [29/Aug/2013:12:40:08 +0300] "POST /2013/07/07/trackback/ HTTP/1.1" 404 4681 "http://turclub.donntu.edu.ua/2013/07/07/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
37.140.141.22 - - [29/Aug/2013:12:40:16 +0300] "GET /wp-includes/images/smilies/icon_neutral.gif HTTP/1.1" 200 171 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
37.140.141.22 - - [29/Aug/2013:12:42:26 +0300] "GET /wp-content/pictures/ApexRock2.jpg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
37.140.141.22 - - [29/Aug/2013:12:44:31 +0300] "GET /wp-content/themes/NicePen/images/kaukas.jpg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
78.111.187.232 - - [29/Aug/2013:12:44:51 +0300] "GET / HTTP/1.1" 200 12011 "http://donntu.edu.ua/index.php?option=com_content&view=article&id=71&Itemid=2&lang=uk" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:53 +0300] "GET /wp-content/themes/NicePen/css/screen.css HTTP/1.1" 200 11640 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:53 +0300] "GET /wp-content/themes/NicePen/style.css HTTP/1.1" 200 13354 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:53 +0300] "GET /wp-content/themes/NicePen/jdgallery/jd.gallery.css HTTP/1.1" 200 6425 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:53 +0300] "GET /wp-content/themes/NicePen/jdgallery/mootools-1.2-more.js HTTP/1.1" 200 11986 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:53 +0300] "GET /wp-content/themes/NicePen/jdgallery/jd.gallery.transitions.js HTTP/1.1" 200 3156 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:54 +0300] "GET /wp-content/themes/NicePen/menu/MenuMatic.css HTTP/1.1" 200 3245 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:53 +0300] "GET /wp-content/themes/NicePen/jdgallery/jd.gallery.js HTTP/1.1" 200 28033 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:54 +0300] "GET /wp-content/themes/NicePen/menu/MenuMatic_0.68.3.js HTTP/1.1" 200 25884 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:54 +0300] "GET /wp-includes/js/l10n.js?ver=20101110 HTTP/1.1" 200 308 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:53 +0300] "GET /wp-content/themes/NicePen/jdgallery/mootools-1.2.5-core-yc.js HTTP/1.1" 200 66798 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:54 +0300] "GET /wp-content/themes/NicePen/menu/mootools-1.2.5-core-yc.js HTTP/1.1" 200 66798 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:56 +0300] "GET /wp-content/plugins/events-calendar/js/jquery.tooltip.min.js?ver=1.3 HTTP/1.1" 200 4553 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:55 +0300] "GET /wp-content/plugins/events-calendar/js/jquery.bgiframe.js?ver=2.1 HTTP/1.1" 200 5044 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:58 +0300] "GET /wp-content/plugins/mlanguage/mlanguage.js?ver=3.2.1 HTTP/1.1" 200 2266 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:55 +0300] "GET /wp-includes/js/jquery/jquery.js?ver=1.6.1 HTTP/1.1" 200 91381 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:59 +0300] "GET /wp-content/plugins/wp-monalisa/wpml_script.js?ver=9999 HTTP/1.1" 200 3246 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:59 +0300] "GET /wp-content/plugins/cforms/styling/cforms.css HTTP/1.1" 200 9635 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:44:59 +0300] "GET /wp-content/plugins/cforms/js/cforms.js HTTP/1.1" 200 33578 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:00 +0300] "GET /wp-includes/js/thickbox/thickbox.css HTTP/1.1" 200 4026 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:00 +0300] "GET /wp-content/plugins/events-calendar/css/events-calendar.css HTTP/1.1" 200 4144 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:00 +0300] "GET /wp-content/plugins/wp-monalisa/wp-monalisa-default.css HTTP/1.1" 200 2310 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:00 +0300] "GET /wp-includes/js/jquery/ui.core.js?ver=1.8.12 HTTP/1.1" 200 4343 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:01 +0300] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20110528 HTTP/1.1" 200 12771 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:02 +0300] "GET /wp-content/plugins/cforms/styling/calendar.css HTTP/1.1" 200 2222 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:02 +0300] "GET /wp-content/plugins/events-calendar/css/ec-tooltips.css HTTP/1.1" 200 1548 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/themes/NicePen/images/background.png HTTP/1.1" 200 241 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/themes/NicePen/images/kaukas.jpg HTTP/1.1" 200 33228 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/themes/NicePen/images/date.png HTTP/1.1" 200 572 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/themes/NicePen/images/user.png HTTP/1.1" 200 741 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/pictures/Ushba.jpg HTTP/1.1" 200 18910 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/pictures/%D1%81%D0%BA%D0%B0%D0%BB%D0%BE%D0%BB%D0%B0%D0%B7.jpg HTTP/1.1" 200 107697 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:06 +0300] "GET /wp-content/pictures/Berdyansk.jpg HTTP/1.1" 200 84117 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:13 +0300] "GET /wp-content/plugins/mlanguage/img/ru.png HTTP/1.1" 200 1041 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:14 +0300] "GET /wp-content/themes/NicePen/images/search.png HTTP/1.1" 200 407 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/pictures/Kazaki.jpg HTTP/1.1" 200 118377 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:15 +0300] "GET /wp-content/themes/NicePen/images/socialicons/more.png HTTP/1.1" 200 1885 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:16 +0300] "GET /wp-content/themes/NicePen/images/socialicons/favorites.png HTTP/1.1" 200 1221 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:12 +0300] "GET /wp-content/pictures/Piter.jpg HTTP/1.1" 200 149036 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:17 +0300] "GET /wp-content/themes/NicePen/images/nav-bg.png HTTP/1.1" 200 163 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:03 +0300] "GET /wp-content/pictures/Sorochinskiy%20yarmarok.jpg HTTP/1.1" 200 115691 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:18 +0300] "GET /wp-content/themes/NicePen/images/contentwrap.png HTTP/1.1" 200 139 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:18 +0300] "GET /wp-content/themes/NicePen/images/sidebar-tab.png HTTP/1.1" 200 161 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:19 +0300] "GET /wp-content/themes/NicePen/images/sidebar-line.png HTTP/1.1" 200 129 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:19 +0300] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 5886 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:20 +0300] "GET /wp-content/themes/NicePen/images/socialicons/vkontakte.png HTTP/1.1" 200 9649 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.111.187.232 - - [29/Aug/2013:12:45:19 +0300] "GET /wp-content/pictures/georgia_2013.jpg HTTP/1.1" 200 18198 "http://turclub.donntu.edu.ua/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 YaBrowser/1.7.1364.21027 Safari/537.22"
78.31.176.142 - - [29/Aug/2013:12:45:21 +0300] "GET / HTTP/1.1" 200 12011 "http://donntu.edu.ua/index.php?option=com_content&view=article&id=71&Itemid=2&lang=uk" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/css/screen.css HTTP/1.1" 200 11640 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/jdgallery/jd.gallery.transitions.js HTTP/1.1" 200 3156 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/plugins/events-calendar/js/jquery.bgiframe.js?ver=2.1 HTTP/1.1" 200 5044 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-includes/js/thickbox/thickbox.css HTTP/1.1" 200 4026 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/pictures/Ushba.jpg HTTP/1.1" 200 18910 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/jdgallery/mootools-1.2-more.js HTTP/1.1" 200 11986 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-includes/js/l10n.js?ver=20101110 HTTP/1.1" 200 308 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/style.css HTTP/1.1" 200 13354 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/pictures/georgia_2013.jpg HTTP/1.1" 200 18198 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/plugins/cforms/styling/cforms.css HTTP/1.1" 200 9635 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/images/date.png HTTP/1.1" 200 572 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/menu/MenuMatic_0.68.3.js HTTP/1.1" 200 25884 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/jdgallery/jd.gallery.css HTTP/1.1" 200 6425 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/plugins/wp-monalisa/wpml_script.js?ver=9999 HTTP/1.1" 200 3246 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/jdgallery/jd.gallery.js HTTP/1.1" 200 28033 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/menu/MenuMatic.css HTTP/1.1" 200 3245 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/plugins/wp-monalisa/wp-monalisa-default.css HTTP/1.1" 200 2310 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/plugins/mlanguage/mlanguage.js?ver=3.2.1 HTTP/1.1" 200 2266 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-includes/js/jquery/ui.core.js?ver=1.8.12 HTTP/1.1" 200 4343 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/pictures/Sorochinskiy%20yarmarok.jpg HTTP/1.1" 200 115691 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/images/kaukas.jpg HTTP/1.1" 200 33228 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20110528 HTTP/1.1" 200 12771 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:22 +0300] "GET /wp-content/themes/NicePen/menu/mootools-1.2.5-core-yc.js HTTP/1.1" 200 66798 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:23 +0300] "GET /wp-content/themes/NicePen/css/print.css HTTP/1.1" 200 1311 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:23 +0300] "GET /wp-content/plugins/events-calendar/css/events-calendar.css HTTP/1.1" 200 4144 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
78.31.176.142 - - [29/Aug/2013:12:45:23 +0300] "GET /wp-content/plugins/events-calendar/js/jquery.tooltip.min.js?ver=1.3 HTTP/1.1" 200 4553 "http://turclub.donntu.edu.ua/" "Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16"
